Number,Year,Date,Source,Plant Height,Stem Diameter,Leaf Width,Leaf Length,NDVI,RVI,LNC,LNA,LAI,LDW,Photo Path,Sensor Path,label_3class,label_5class,label_treatment,insect,disease,growth_state,Air_Temperature,Relative_Humidity,Light_Intensity,CO2,Soil_Moisture,Soil_Temperature,split
R116,2024,20240921,2024,45.0,10.0,22.0,37.0,0.25,1.38,2.2,0.11,1.43,0.06,"images/114,217/1725150272_1725149595_7.jpg;images/114,217/1725157489_1725156798_7.jpg;images/114,217/1725171899_1725171193_7.jpg;images/114,217/1725179064_1725178391_7.jpg;images/114,217/1725186217_1725185585_7.jpg",../data.csv,Healthy,Healthy,1,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,val
R124,2024,20240921,2024,56.0,6.0,33.0,37.0,0.3,1.53,2.55,0.14,1.06,0.06,"images/114,217/1725150272_1725149595_7.jpg;images/114,217/1725157489_1725156798_7.jpg;images/114,217/1725171899_1725171193_7.jpg;images/114,217/1725179064_1725178391_7.jpg;images/114,217/1725186217_1725185585_7.jpg",../data.csv,Healthy,Healthy,1,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R125,2024,20240921,2024,64.0,9.0,28.0,35.0,0.39,2.22,1.74,0.1,1.42,0.06,"images/114,217/1725150272_1725149595_7.jpg;images/114,217/1725157489_1725156798_7.jpg;images/114,217/1725171899_1725171193_7.jpg;images/114,217/1725179064_1725178391_7.jpg;images/114,217/1725186217_1725185585_7.jpg",../data.csv,Healthy,Healthy,1,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R126,2024,20240921,2024,65.0,6.0,35.0,41.0,0.35,1.84,1.59,0.07,1.12,0.05,"images/114,217/1725150272_1725149595_7.jpg;images/114,217/1725157489_1725156798_7.jpg;images/114,217/1725171899_1725171193_7.jpg;images/114,217/1725179064_1725178391_7.jpg;images/114,217/1725186217_1725185585_7.jpg",../data.csv,Healthy,Healthy,1,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R217,2024,20240921,2024,44.0,9.0,25.0,45.0,0.43,2.15,2.01,0.16,1.22,0.06,"images/114,217/1725150272_1725149595_7.jpg;images/114,217/1725157489_1725156798_7.jpg;images/114,217/1725171899_1725171193_7.jpg;images/114,217/1725179064_1725178391_7.jpg;images/114,217/1725186217_1725185585_7.jpg",../data.csv,Healthy,Healthy,2,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R218,2024,20240921,2024,42.0,10.0,22.0,30.0,0.31,2.14,1.93,0.16,1.26,0.05,"images/114,217/1725150272_1725149595_7.jpg;images/114,217/1725157489_1725156798_7.jpg;images/114,217/1725171899_1725171193_7.jpg;images/114,217/1725179064_1725178391_7.jpg;images/114,217/1725186217_1725185585_7.jpg",../data.csv,Healthy,Healthy,2,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R219,2024,20240921,2024,39.0,6.0,21.0,41.0,0.39,2.13,1.61,0.13,1.06,0.06,"images/114,217/1725150272_1725149595_7.jpg;images/114,217/1725157489_1725156798_7.jpg;images/114,217/1725171899_1725171193_7.jpg;images/114,217/1725179064_1725178391_7.jpg;images/114,217/1725186217_1725185585_7.jpg",../data.csv,Healthy,Healthy,2,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R227,2024,20240921,2024,126.0,12.0,31.0,40.0,0.42,2.44,2.26,0.15,1.57,0.07,"images/114,217/1725150272_1725149595_7.jpg;images/114,217/1725157489_1725156798_7.jpg;images/114,217/1725171899_1725171193_7.jpg;images/114,217/1725179064_1725178391_7.jpg;images/114,217/1725186217_1725185585_7.jpg",../data.csv,Healthy,Healthy,2,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R228,2024,20240921,2024,39.0,8.0,19.0,30.0,0.23,2.55,2.7,0.14,1.55,0.06,"images/114,217/1725150272_1725149595_7.jpg;images/114,217/1725157489_1725156798_7.jpg;images/114,217/1725171899_1725171193_7.jpg;images/114,217/1725179064_1725178391_7.jpg;images/114,217/1725186217_1725185585_7.jpg",../data.csv,Healthy,Healthy,2,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,val
R229,2024,20240921,2024,55.0,8.0,24.0,39.0,0.44,1.71,1.59,0.11,1.21,0.06,"images/114,217/1725150272_1725149595_7.jpg;images/114,217/1725157489_1725156798_7.jpg;images/114,217/1725171899_1725171193_7.jpg;images/114,217/1725179064_1725178391_7.jpg;images/114,217/1725186217_1725185585_7.jpg",../data.csv,Healthy,Healthy,2,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R2110,2024,20240921,2024,36.0,7.0,14.0,20.0,0.39,1.87,1.21,0.07,1.34,0.06,"images/2110,314/1725150105_1725149557_6.jpg;images/2110,314/1725157321_1725156760_6.jpg;images/2110,314/1725171718_1725171161_6.jpg;images/2110,314/1725178899_1725178353_6.jpg;images/2110,314/1725186063_1725185554_6.jpg",../data.csv,Healthy,Healthy,2,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R2111,2024,20240921,2024,58.0,7.0,24.0,37.0,0.4,2.63,1.49,0.14,1.29,0.06,"images/2110,314/1725150105_1725149557_6.jpg;images/2110,314/1725157321_1725156760_6.jpg;images/2110,314/1725171718_1725171161_6.jpg;images/2110,314/1725178899_1725178353_6.jpg;images/2110,314/1725186063_1725185554_6.jpg",../data.csv,Healthy,Healthy,2,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R2112,2024,20240921,2024,55.0,9.0,36.0,34.0,0.27,1.76,2.46,0.13,1.81,0.05,"images/2110,314/1725150105_1725149557_6.jpg;images/2110,314/1725157321_1725156760_6.jpg;images/2110,314/1725171718_1725171161_6.jpg;images/2110,314/1725178899_1725178353_6.jpg;images/2110,314/1725186063_1725185554_6.jpg",../data.csv,Healthy,Healthy,2,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R2210,2024,20240921,2024,47.0,6.0,30.0,38.0,0.36,2.39,2.08,0.07,1.2,0.06,"images/2110,314/1725150105_1725149557_6.jpg;images/2110,314/1725157321_1725156760_6.jpg;images/2110,314/1725171718_1725171161_6.jpg;images/2110,314/1725178899_1725178353_6.jpg;images/2110,314/1725186063_1725185554_6.jpg",../data.csv,Healthy,Healthy,2,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R2211,2024,20240921,2024,43.0,9.0,22.0,31.0,0.24,1.41,0.91,0.07,0.99,0.05,"images/2110,314/1725150105_1725149557_6.jpg;images/2110,314/1725157321_1725156760_6.jpg;images/2110,314/1725171718_1725171161_6.jpg;images/2110,314/1725178899_1725178353_6.jpg;images/2110,314/1725186063_1725185554_6.jpg",../data.csv,Healthy,Healthy,2,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R2212,2024,20240921,2024,43.0,8.0,22.0,39.0,0.32,2.79,1.39,0.13,1.56,0.06,"images/2110,314/1725150105_1725149557_6.jpg;images/2110,314/1725157321_1725156760_6.jpg;images/2110,314/1725171718_1725171161_6.jpg;images/2110,314/1725178899_1725178353_6.jpg;images/2110,314/1725186063_1725185554_6.jpg",../data.csv,Healthy,Healthy,2,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,val
R314,2024,20240921,2024,65.0,10.0,23.0,42.0,0.25,2.07,1.74,0.14,1.32,0.06,"images/2110,314/1725150105_1725149557_6.jpg;images/2110,314/1725157321_1725156760_6.jpg;images/2110,314/1725171718_1725171161_6.jpg;images/2110,314/1725178899_1725178353_6.jpg;images/2110,314/1725186063_1725185554_6.jpg",../data.csv,Other,Other,3,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,val
R315,2024,20240921,2024,47.0,9.0,33.0,39.0,0.4,2.08,1.65,0.09,1.57,0.06,"images/2110,314/1725150105_1725149557_6.jpg;images/2110,314/1725157321_1725156760_6.jpg;images/2110,314/1725171718_1725171161_6.jpg;images/2110,314/1725178899_1725178353_6.jpg;images/2110,314/1725186063_1725185554_6.jpg",../data.csv,Other,Other,3,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,val
R316,2024,20240921,2024,45.0,9.0,24.0,42.0,0.42,2.21,1.98,0.12,1.38,0.06,"images/2110,314/1725150105_1725149557_6.jpg;images/2110,314/1725157321_1725156760_6.jpg;images/2110,314/1725171718_1725171161_6.jpg;images/2110,314/1725178899_1725178353_6.jpg;images/2110,314/1725186063_1725185554_6.jpg",../data.csv,Other,Other,3,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R324,2024,20240921,2024,34.0,9.0,21.0,30.0,0.35,1.67,1.15,0.12,1.61,0.06,"images/2110,314/1725150105_1725149557_6.jpg;images/2110,314/1725157321_1725156760_6.jpg;images/2110,314/1725171718_1725171161_6.jpg;images/2110,314/1725178899_1725178353_6.jpg;images/2110,314/1725186063_1725185554_6.jpg",../data.csv,Other,Other,3,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R325,2024,20240921,2024,42.0,7.0,23.0,31.0,0.42,2.03,2.35,0.12,1.75,0.06,"images/2110,314/1725150105_1725149557_6.jpg;images/2110,314/1725157321_1725156760_6.jpg;images/2110,314/1725171718_1725171161_6.jpg;images/2110,314/1725178899_1725178353_6.jpg;images/2110,314/1725186063_1725185554_6.jpg",../data.csv,Other,Other,3,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R326,2024,20240921,2024,47.0,6.0,30.0,37.0,0.32,1.83,2.28,0.11,1.49,0.06,"images/2110,314/1725150105_1725149557_6.jpg;images/2110,314/1725157321_1725156760_6.jpg;images/2110,314/1725171718_1725171161_6.jpg;images/2110,314/1725178899_1725178353_6.jpg;images/2110,314/1725186063_1725185554_6.jpg",../data.csv,Other,Other,3,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
CK14,2024,20240921,2024,48.0,7.0,24.0,37.0,0.32,2.27,1.67,0.11,1.28,0.06,"images/14,414/1725149817_1725149464_4.jpg;images/14,414/1725157030_1725156664_4.jpg;images/14,414/1725171423_1725171064_4.jpg;images/14,414/1725178609_1725178264_4.jpg;images/14,414/1725185796_1725185464_4.jpg",../data.csv,Healthy,Healthy,CK,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
CK15,2024,20240921,2024,46.0,9.0,20.0,33.0,0.31,2.17,1.71,0.1,1.38,0.06,"images/14,414/1725149817_1725149464_4.jpg;images/14,414/1725157030_1725156664_4.jpg;images/14,414/1725171423_1725171064_4.jpg;images/14,414/1725178609_1725178264_4.jpg;images/14,414/1725185796_1725185464_4.jpg",../data.csv,Healthy,Healthy,CK,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
CK16,2024,20240921,2024,45.0,9.0,32.0,33.0,0.43,1.85,2.43,0.11,1.93,0.07,"images/14,414/1725149817_1725149464_4.jpg;images/14,414/1725157030_1725156664_4.jpg;images/14,414/1725171423_1725171064_4.jpg;images/14,414/1725178609_1725178264_4.jpg;images/14,414/1725185796_1725185464_4.jpg",../data.csv,Healthy,Healthy,CK,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
CK24,2024,20240921,2024,46.0,10.0,27.0,47.0,0.34,2.24,1.71,0.12,1.55,0.06,"images/14,414/1725149817_1725149464_4.jpg;images/14,414/1725157030_1725156664_4.jpg;images/14,414/1725171423_1725171064_4.jpg;images/14,414/1725178609_1725178264_4.jpg;images/14,414/1725185796_1725185464_4.jpg",../data.csv,Healthy,Healthy,CK,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,val
CK25,2024,20240921,2024,46.0,10.0,28.0,38.0,0.36,1.55,1.84,0.14,1.47,0.06,"images/14,414/1725149817_1725149464_4.jpg;images/14,414/1725157030_1725156664_4.jpg;images/14,414/1725171423_1725171064_4.jpg;images/14,414/1725178609_1725178264_4.jpg;images/14,414/1725185796_1725185464_4.jpg",../data.csv,Healthy,Healthy,CK,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
CK26,2024,20240921,2024,44.0,10.0,15.0,30.0,0.4,1.67,2.6,0.12,1.0,0.06,"images/14,414/1725149817_1725149464_4.jpg;images/14,414/1725157030_1725156664_4.jpg;images/14,414/1725171423_1725171064_4.jpg;images/14,414/1725178609_1725178264_4.jpg;images/14,414/1725185796_1725185464_4.jpg",../data.csv,Healthy,Healthy,CK,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R414,2024,20240921,2024,36.0,8.0,31.0,33.0,0.38,2.56,2.79,0.12,0.67,0.06,"images/14,414/1725149817_1725149464_4.jpg;images/14,414/1725157030_1725156664_4.jpg;images/14,414/1725171423_1725171064_4.jpg;images/14,414/1725178609_1725178264_4.jpg;images/14,414/1725185796_1725185464_4.jpg",../data.csv,Healthy,Healthy,4,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R415,2024,20240921,2024,62.0,9.0,20.0,36.0,0.34,2.33,2.38,0.08,1.56,0.06,"images/14,414/1725149817_1725149464_4.jpg;images/14,414/1725157030_1725156664_4.jpg;images/14,414/1725171423_1725171064_4.jpg;images/14,414/1725178609_1725178264_4.jpg;images/14,414/1725185796_1725185464_4.jpg",../data.csv,Healthy,Healthy,4,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R416,2024,20240921,2024,48.0,8.0,11.0,23.0,0.35,2.02,1.79,0.13,1.49,0.06,"images/14,414/1725149817_1725149464_4.jpg;images/14,414/1725157030_1725156664_4.jpg;images/14,414/1725171423_1725171064_4.jpg;images/14,414/1725178609_1725178264_4.jpg;images/14,414/1725185796_1725185464_4.jpg",../data.csv,Healthy,Healthy,4,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R424,2024,20240921,2024,67.0,9.0,33.0,52.0,0.3,2.64,1.72,0.12,1.58,0.07,"images/14,414/1725149817_1725149464_4.jpg;images/14,414/1725157030_1725156664_4.jpg;images/14,414/1725171423_1725171064_4.jpg;images/14,414/1725178609_1725178264_4.jpg;images/14,414/1725185796_1725185464_4.jpg",../data.csv,Healthy,Healthy,4,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R425,2024,20240921,2024,44.0,6.0,27.0,29.0,0.48,1.49,1.86,0.09,1.1,0.06,"images/14,414/1725149817_1725149464_4.jpg;images/14,414/1725157030_1725156664_4.jpg;images/14,414/1725171423_1725171064_4.jpg;images/14,414/1725178609_1725178264_4.jpg;images/14,414/1725185796_1725185464_4.jpg",../data.csv,Healthy,Healthy,4,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R426,2024,20240921,2024,57.0,10.0,27.0,44.0,0.44,1.82,2.61,0.14,1.57,0.06,"images/14,414/1725149817_1725149464_4.jpg;images/14,414/1725157030_1725156664_4.jpg;images/14,414/1725171423_1725171064_4.jpg;images/14,414/1725178609_1725178264_4.jpg;images/14,414/1725185796_1725185464_4.jpg",../data.csv,Healthy,Healthy,4,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R517,2024,20240921,2024,39.0,9.0,26.0,40.0,0.36,2.58,1.51,0.12,1.17,0.06,"images/517,617/1725149983_1725149508_5.jpg;images/517,617/1725157196_1725156710_5.jpg;images/517,617/1725171592_1725171111_5.jpg;images/517,617/1725178775_1725178311_5.jpg;images/517,617/1725236393_1725235914_5.jpg",../data.csv,Healthy,Healthy,5,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R518,2024,20240921,2024,57.0,6.0,22.0,40.0,0.4,2.05,2.13,0.09,1.44,0.06,"images/517,617/1725149983_1725149508_5.jpg;images/517,617/1725157196_1725156710_5.jpg;images/517,617/1725171592_1725171111_5.jpg;images/517,617/1725178775_1725178311_5.jpg;images/517,617/1725236393_1725235914_5.jpg",../data.csv,Healthy,Healthy,5,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R519,2024,20240921,2024,44.0,6.0,28.0,37.0,0.43,1.98,1.89,0.1,0.99,0.06,"images/517,617/1725149983_1725149508_5.jpg;images/517,617/1725157196_1725156710_5.jpg;images/517,617/1725171592_1725171111_5.jpg;images/517,617/1725178775_1725178311_5.jpg;images/517,617/1725236393_1725235914_5.jpg",../data.csv,Healthy,Healthy,5,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R527,2024,20240921,2024,75.0,9.0,27.0,37.0,0.31,2.22,1.59,0.13,1.81,0.06,"images/517,617/1725149983_1725149508_5.jpg;images/517,617/1725157196_1725156710_5.jpg;images/517,617/1725171592_1725171111_5.jpg;images/517,617/1725178775_1725178311_5.jpg;images/517,617/1725236393_1725235914_5.jpg",../data.csv,Healthy,Healthy,5,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R528,2024,20240921,2024,82.0,10.0,33.0,45.0,0.43,1.61,1.95,0.12,1.76,0.06,"images/517,617/1725149983_1725149508_5.jpg;images/517,617/1725157196_1725156710_5.jpg;images/517,617/1725171592_1725171111_5.jpg;images/517,617/1725178775_1725178311_5.jpg;images/517,617/1725236393_1725235914_5.jpg",../data.csv,Healthy,Healthy,5,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R529,2024,20240921,2024,52.0,5.0,21.0,26.0,0.37,1.22,1.96,0.09,1.5,0.06,"images/517,617/1725149983_1725149508_5.jpg;images/517,617/1725157196_1725156710_5.jpg;images/517,617/1725171592_1725171111_5.jpg;images/517,617/1725178775_1725178311_5.jpg;images/517,617/1725236393_1725235914_5.jpg",../data.csv,Healthy,Healthy,5,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R617,2024,20240921,2024,56.0,9.0,30.0,46.0,0.36,1.99,1.51,0.06,1.19,0.06,"images/517,617/1725149983_1725149508_5.jpg;images/517,617/1725157196_1725156710_5.jpg;images/517,617/1725171592_1725171111_5.jpg;images/517,617/1725178775_1725178311_5.jpg;images/517,617/1725236393_1725235914_5.jpg",../data.csv,Healthy,Healthy,6,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,val
R618,2024,20240921,2024,47.0,10.0,27.0,32.0,0.32,1.43,1.68,0.08,1.39,0.06,"images/517,617/1725149983_1725149508_5.jpg;images/517,617/1725157196_1725156710_5.jpg;images/517,617/1725171592_1725171111_5.jpg;images/517,617/1725178775_1725178311_5.jpg;images/517,617/1725236393_1725235914_5.jpg",../data.csv,Healthy,Healthy,6,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R619,2024,20240921,2024,44.0,8.0,28.0,39.0,0.3,2.08,2.01,0.09,1.52,0.06,"images/517,617/1725149983_1725149508_5.jpg;images/517,617/1725157196_1725156710_5.jpg;images/517,617/1725171592_1725171111_5.jpg;images/517,617/1725178775_1725178311_5.jpg;images/517,617/1725236393_1725235914_5.jpg",../data.csv,Healthy,Healthy,6,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R627,2024,20240921,2024,48.0,11.0,24.0,33.0,0.4,2.37,2.23,0.12,1.38,0.06,"images/517,617/1725149983_1725149508_5.jpg;images/517,617/1725157196_1725156710_5.jpg;images/517,617/1725171592_1725171111_5.jpg;images/517,617/1725178775_1725178311_5.jpg;images/517,617/1725236393_1725235914_5.jpg",../data.csv,Healthy,Healthy,6,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R628,2024,20240921,2024,61.0,10.0,30.0,45.0,0.4,2.94,1.69,0.12,1.77,0.07,"images/517,617/1725149983_1725149508_5.jpg;images/517,617/1725157196_1725156710_5.jpg;images/517,617/1725171592_1725171111_5.jpg;images/517,617/1725178775_1725178311_5.jpg;images/517,617/1725236393_1725235914_5.jpg",../data.csv,Healthy,Healthy,6,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,train
R629,2024,20240921,2024,63.0,8.0,27.0,33.0,0.3,2.25,1.67,0.09,1.76,0.06,"images/517,617/1725149983_1725149508_5.jpg;images/517,617/1725157196_1725156710_5.jpg;images/517,617/1725171592_1725171111_5.jpg;images/517,617/1725178775_1725178311_5.jpg;images/517,617/1725236393_1725235914_5.jpg",../data.csv,Healthy,Healthy,6,No,No,A,19.6158,54.8169,5.2011,490.4561,57.5067,21.5702,val
L111,2024,20240922,2024,50.0,9.0,30.0,45.0,0.3,1.84,1.43,0.11,1.3,0.06,"images/111,211/1725236155_1725235864_4.jpg;images/111,211/1725243340_1725243064_4.jpg;images/111,211/1725257750_1725257464_4.jpg;images/111,211/1725264941_1725264664_4.jpg;images/111,211/1725272120_1725271864_4.jpg",../data.csv,Healthy,Healthy,1,No,No,A,20.8436,54.4233,4.4506,501.3088,55.7532,21.7894,train
L112,2024,20240922,2024,23.0,5.0,12.0,20.0,0.44,2.42,1.44,0.1,1.58,0.06,"images/111,211/1725236155_1725235864_4.jpg;images/111,211/1725243340_1725243064_4.jpg;images/111,211/1725257750_1725257464_4.jpg;images/111,211/1725264941_1725264664_4.jpg;images/111,211/1725272120_1725271864_4.jpg",../data.csv,Healthy,Healthy,1,No,No,A,20.8436,54.4233,4.4506,501.3088,55.7532,21.7894,train
L113,2024,20240922,2024,72.0,11.0,36.0,47.0,0.4,2.37,1.47,0.16,1.92,0.06,"images/111,211/1725236155_1725235864_4.jpg;images/111,211/1725243340_1725243064_4.jpg;images/111,211/1725257750_1725257464_4.jpg;images/111,211/1725264941_1725264664_4.jpg;images/111,211/1725272120_1725271864_4.jpg",../data.csv,Healthy,Healthy,1,No,No,A,20.8436,54.4233,4.4506,501.3088,55.7532,21.7894,train
L121,2024,20240922,2024,45.0,5.0,20.0,34.0,0.35,2.32,1.89,0.16,1.61,0.06,"images/111,211/1725236155_1725235864_4.jpg;images/111,211/1725243340_1725243064_4.jpg;images/111,211/1725257750_1725257464_4.jpg;images/111,211/1725264941_1725264664_4.jpg;images/111,211/1725272120_1725271864_4.jpg",../data.csv,Healthy,Healthy,1,No,No,A,20.8436,54.4233,4.4506,501.3088,55.7532,21.7894,val
L122,2024,20240922,2024,63.0,9.0,36.0,41.0,0.36,1.56,1.31,0.12,1.27,0.06,"images/111,211/1725236155_1725235864_4.jpg;images/111,211/1725243340_1725243064_4.jpg;images/111,211/1725257750_1725257464_4.jpg;images/111,211/1725264941_1725264664_4.jpg;images/111,211/1725272120_1725271864_4.jpg",../data.csv,Healthy,Healthy,1,No,No,A,20.8436,54.4233,4.4506,501.3088,55.7532,21.7894,train
L123,2024,20240922,2024,38.0,8.0,26.0,36.0,0.27,1.57,1.43,0.07,0.89,0.06,"images/111,211/1725236155_1725235864_4.jpg;images/111,211/1725243340_1725243064_4.jpg;images/111,211/1725257750_1725257464_4.jpg;images/111,211/1725264941_1725264664_4.jpg;images/111,211/1725272120_1725271864_4.jpg",../data.csv,Healthy,Healthy,1,No,No,A,20.8436,54.4233,4.4506,501.3088,55.7532,21.7894,train
L214,2024,20240922,2024,50.0,10.0,37.0,36.0,0.34,2.57,2.43,0.12,1.23,0.06,"images/214,311/1725236293_1725235909_5.jpg;images/214,311/1725243428_1725243104_5.jpg;images/214,311/1725257822_1725257498_5.jpg;images/214,311/1725265031_1725264701_5.jpg;images/214,311/1725272223_1725271903_5.jpg",../data.csv,Healthy,Healthy,2,No,No,A,20.8436,54.4233,4.4506,501.3088,55.7532,21.7894,train
L215,2024,20240922,2024,74.0,12.0,25.0,43.0,0.45,2.7,2.45,0.14,1.21,0.07,"images/214,311/1725236293_1725235909_5.jpg;images/214,311/1725243428_1725243104_5.jpg;images/214,311/1725257822_1725257498_5.jpg;images/214,311/1725265031_1725264701_5.jpg;images/214,311/1725272223_1725271903_5.jpg",../data.csv,Healthy,Healthy,2,No,No,A,20.8436,54.4233,4.4506,501.3088,55.7532,21.7894,train
L216,2024,20240922,2024,55.0,8.0,18.0,26.0,0.31,1.23,1.5,0.12,1.19,0.06,"images/214,311/1725236293_1725235909_5.jpg;images/214,311/1725243428_1725243104_5.jpg;images/214,311/1725257822_1725257498_5.jpg;images/214,311/1725265031_1725264701_5.jpg;images/214,311/1725272223_1725271903_5.jpg",../data.csv,Healthy,Healthy,2,No,No,A,20.8436,54.4233,4.4506,501.3088,55.7532,21.7894,train
L224,2024,20240922,2024,58.0,9.0,24.0,40.0,0.38,2.17,1.99,0.15,1.98,0.07,"images/214,311/1725236293_1725235909_5.jpg;images/214,311/1725243428_1725243104_5.jpg;images/214,311/1725257822_1725257498_5.jpg;images/214,311/1725265031_1725264701_5.jpg;images/214,311/1725272223_1725271903_5.jpg",../data.csv,Healthy,Healthy,2,No,No,A,20.8436,54.4233,4.4506,501.3088,55.7532,21.7894,train
